country,epiweek_id,new_cases,new_deaths,total_cases,total_deaths
Canada,2022-W36,18.0,0.0,1400.0,0.0
Canada,2022-W37,18.0,0.0,1418.0,0.0
Canada,2022-W38,13.0,0.0,1431.0,0.0
Canada,2022-W39,16.0,0.0,1447.0,0.0
Canada,2022-W40,6.0,0.0,1453.0,0.0
Canada,2022-W41,3.0,0.0,1456.0,0.0
Canada,2022-W42,2.0,0.0,1458.0,0.0
Canada,2022-W43,4.0,0.0,1462.0,0.0
Canada,2022-W44,3.0,0.0,1465.0,0.0
Canada,2022-W45,5.0,0.0,1470.0,0.0
Canada,2022-W46,3.0,0.0,1473.0,0.0
Canada,2022-W47,0.0,0.0,1473.0,0.0
Canada,2022-W48,1.0,0.0,1474.0,0.0
Canada,2022-W49,2.0,0.0,1476.0,0.0
Canada,2022-W50,4.0,0.0,1480.0,0.0
Canada,2022-W51,0.0,0.0,1480.0,0.0
Canada,2022-W52,0.0,0.0,1480.0,0.0
Canada,2023-W01,0.0,0.0,1480.0,0.0
Canada,2023-W02,1.0,0.0,1481.0,0.0
Canada,2023-W03,3.0,0.0,1484.0,0.0
Canada,2023-W04,1.0,0.0,1485.0,0.0
Canada,2023-W05,3.0,0.0,1488.0,0.0
Canada,2023-W06,2.0,0.0,1490.0,0.0
Canada,2023-W07,3.0,0.0,1493.0,0.0
Canada,2023-W08,1.0,0.0,1494.0,0.0
Canada,2023-W09,4.0,0.0,1498.0,0.0
Canada,2023-W10,2.0,0.0,1500.0,0.0
Canada,2023-W11,2.0,0.0,1502.0,0.0
Canada,2023-W12,1.0,0.0,1503.0,0.0
Canada,2023-W13,0.0,0.0,1503.0,0.0
Canada,2023-W14,0.0,0.0,1503.0,0.0
Canada,2023-W15,1.0,0.0,1504.0,0.0
Canada,2023-W16,3.0,0.0,1507.0,0.0
Canada,2023-W17,3.0,0.0,1510.0,0.0
Canada,2023-W18,2.0,0.0,1512.0,0.0
Canada,2023-W19,1.0,0.0,1513.0,0.0
Canada,2023-W20,2.0,0.0,1515.0,0.0
Canada,2023-W21,2.0,0.0,1517.0,0.0
Canada,2023-W22,3.0,0.0,1520.0,0.0
Canada,2023-W23,2.0,0.0,1522.0,0.0
Canada,2023-W24,0.0,0.0,1522.0,0.0
Canada,2023-W25,0.0,0.0,1522.0,0.0
Canada,2023-W26,2.0,0.0,1524.0,0.0
Canada,2023-W27,2.0,0.0,1526.0,0.0
Canada,2023-W28,0.0,0.0,1526.0,0.0
Canada,2023-W29,1.0,0.0,1527.0,0.0
Canada,2023-W30,0.0,0.0,1527.0,0.0
Canada,2023-W31,0.0,0.0,1527.0,0.0
Canada,2023-W32,4.0,0.0,1531.0,0.0
Canada,2023-W33,0.0,0.0,1531.0,0.0
Canada,2023-W34,0.0,0.0,1531.0,0.0
Canada,2023-W35,0.0,0.0,1531.0,0.0
Canada,2023-W36,1.0,0.0,1532.0,0.0
Canada,2023-W37,3.0,0.0,1535.0,0.0
Canada,2023-W38,1.0,0.0,1536.0,0.0
Canada,2023-W39,1.0,0.0,1537.0,0.0
Canada,2023-W40,0.0,0.0,1537.0,0.0
Canada,2023-W41,1.0,0.0,1538.0,0.0
Canada,2023-W42,2.0,0.0,1540.0,0.0
Canada,2023-W43,0.0,0.0,1540.0,0.0
Canada,2023-W44,0.0,0.0,1540.0,0.0
Canada,2023-W45,1.0,0.0,1541.0,0.0
Canada,2023-W46,2.0,0.0,1543.0,0.0
Canada,2023-W47,1.0,0.0,1544.0,0.0
Canada,2023-W48,3.0,0.0,1547.0,0.0
Canada,2023-W49,1.0,0.0,1548.0,0.0
Canada,2023-W50,0.0,0.0,1548.0,0.0
Canada,2023-W51,1.0,0.0,1549.0,0.0
Canada,2023-W52,1.0,0.0,1550.0,0.0
Canada,2024-W01,0.0,0.0,1550.0,0.0
Canada,2024-W02,1.0,0.0,1551.0,0.0
Canada,2024-W03,1.0,0.0,1552.0,0.0
Canada,2024-W04,3.0,0.0,1555.0,0.0
Canada,2024-W05,4.0,0.0,1559.0,0.0
Canada,2024-W06,7.0,0.0,1566.0,0.0
Canada,2024-W07,8.0,0.0,1574.0,0.0
Canada,2024-W08,8.0,0.0,1582.0,0.0
Canada,2024-W09,1.0,0.0,1583.0,0.0
Canada,2024-W10,6.0,0.0,1589.0,0.0
Canada,2024-W11,0.0,0.0,1589.0,0.0
Canada,2024-W12,2.0,0.0,1591.0,0.0
Canada,2024-W13,4.0,0.0,1595.0,0.0
Canada,2024-W14,4.0,0.0,1599.0,0.0
Canada,2024-W15,4.0,0.0,1603.0,0.0
Canada,2024-W16,3.0,0.0,1606.0,0.0
Canada,2024-W17,1.0,0.0,1607.0,0.0
Canada,2024-W18,3.0,0.0,1610.0,0.0
Canada,2024-W19,4.0,0.0,1614.0,0.0
Canada,2024-W20,8.0,0.0,1622.0,0.0
Canada,2024-W21,2.0,0.0,1624.0,0.0
Canada,2024-W22,7.0,0.0,1631.0,0.0
Canada,2024-W23,8.0,0.0,1639.0,0.0
Canada,2024-W24,8.0,0.0,1647.0,0.0
Canada,2024-W25,2.0,0.0,1649.0,0.0
Canada,2024-W26,12.0,0.0,1661.0,0.0
Canada,2024-W27,13.0,0.0,1674.0,0.0
Canada,2024-W28,10.0,0.0,1684.0,0.0
Canada,2024-W29,14.0,0.0,1698.0,0.0
Canada,2024-W30,19.0,0.0,1717.0,0.0
Canada,2024-W31,16.0,0.0,1733.0,0.0
Canada,2024-W32,20.0,0.0,1753.0,0.0
Canada,2024-W33,16.0,0.0,1769.0,0.0
Canada,2024-W34,8.0,0.0,1777.0,0.0
Canada,2024-W35,19.0,0.0,1796.0,0.0
Canada,2024-W36,15.0,0.0,1811.0,0.0
Canada,2024-W37,14.0,0.0,1825.0,0.0
Canada,2024-W38,20.0,0.0,1845.0,0.0
Canada,2024-W39,20.0,0.0,1865.0,0.0
Canada,2024-W40,16.0,0.0,1881.0,0.0
Canada,2024-W41,11.0,0.0,1892.0,0.0
Canada,2024-W42,14.0,0.0,1906.0,0.0
Canada,2024-W43,13.0,0.0,1919.0,0.0
Canada,2024-W44,14.0,0.0,1933.0,0.0
Canada,2024-W45,12.0,0.0,1945.0,0.0
Canada,2024-W46,12.0,0.0,1957.0,0.0
Canada,2024-W47,10.0,0.0,1967.0,0.0
Canada,2024-W48,12.0,0.0,1979.0,0.0
Canada,2024-W49,12.0,0.0,1991.0,0.0
Canada,2024-W50,12.0,0.0,2003.0,0.0
Canada,2024-W51,4.0,0.0,2007.0,0.0
Canada,2024-W52,7.0,0.0,2014.0,0.0
Canada,2025-W01,3.0,0.0,2017.0,0.0
Canada,2025-W02,10.0,0.0,2027.0,0.0
Canada,2025-W03,8.0,0.0,2035.0,0.0
Canada,2025-W04,11.0,0.0,2046.0,0.0
Canada,2025-W05,4.0,0.0,2050.0,0.0
Canada,2025-W06,5.0,0.0,2055.0,0.0
Canada,2025-W07,3.0,0.0,2058.0,0.0
Canada,2025-W08,1.0,0.0,2059.0,0.0
Canada,2025-W09,5.0,0.0,2064.0,0.0
Canada,2025-W10,5.0,0.0,2069.0,0.0
Canada,2025-W11,5.0,0.0,2074.0,0.0
Canada,2025-W12,5.0,0.0,2079.0,0.0
Canada,2025-W13,8.0,0.0,2087.0,0.0
Canada,2025-W14,1.0,0.0,2088.0,0.0
Canada,2025-W15,8.0,0.0,2096.0,0.0
Canada,2025-W16,3.0,0.0,2099.0,0.0
Canada,2025-W17,4.0,0.0,2103.0,0.0
Canada,2025-W18,4.0,0.0,2107.0,0.0
Canada,2025-W19,7.0,0.0,2114.0,0.0
Canada,2025-W20,8.0,0.0,2122.0,0.0
Canada,2025-W21,7.0,0.0,2129.0,0.0
Canada,2025-W22,6.0,0.0,2135.0,0.0
Canada,2025-W23,4.0,0.0,2139.0,0.0
Canada,2025-W24,10.0,0.0,2149.0,0.0
Canada,2025-W25,8.0,0.0,2157.0,0.0
Canada,2025-W26,11.0,0.0,2168.0,0.0
Canada,2025-W27,13.0,0.0,2181.0,0.0
Canada,2025-W28,12.0,0.0,2193.0,0.0
Canada,2025-W29,6.0,0.0,2199.0,0.0
Canada,2025-W30,8.0,0.0,2207.0,0.0
Canada,2025-W31,7.0,0.0,2214.0,0.0
Canada,2025-W32,6.0,0.0,2220.0,0.0
Canada,2025-W33,8.0,0.0,2228.0,0.0
Canada,2025-W34,4.0,0.0,2232.0,0.0
Canada,2025-W35,1.0,0.0,2233.0,0.0
Canada,2025-W36,7.0,0.0,2240.0,0.0
Canada,2025-W37,4.0,0.0,2244.0,0.0
Canada,2025-W38,3.0,0.0,2247.0,0.0
Canada,2025-W39,6.0,0.0,2253.0,0.0
Canada,2025-W40,3.0,0.0,2256.0,0.0
Canada,2025-W41,3.0,0.0,2259.0,0.0
Canada,2025-W42,2.0,0.0,2261.0,0.0
Canada,2025-W43,1.0,0.0,2262.0,0.0
Canada,2025-W44,5.0,0.0,2267.0,0.0
Canada,2025-W45,12.0,0.0,2279.0,0.0
Canada,2025-W46,8.0,0.0,2287.0,0.0
Canada,2025-W47,6.0,0.0,2293.0,0.0
Canada,2025-W48,4.0,0.0,2297.0,0.0
Canada,2025-W49,2.0,0.0,2299.0,0.0
Canada,2025-W50,2.0,0.0,2301.0,0.0
Canada,2025-W51,0.0,0.0,2301.0,0.0
Canada,2025-W52,0.0,0.0,2301.0,0.0
Canada,2026-W01,0.0,0.0,2301.0,0.0
Central African Republic,2022-W17,0.0,0.0,18.0,0.0
Central African Republic,2022-W18,0.0,0.0,18.0,0.0
Central African Republic,2022-W19,0.0,0.0,18.0,0.0
Central African Republic,2022-W20,0.0,0.0,18.0,0.0
Central African Republic,2022-W21,0.0,0.0,18.0,0.0
Central African Republic,2022-W22,0.0,0.0,18.0,0.0
Central African Republic,2022-W23,0.0,0.0,18.0,0.0
Central African Republic,2022-W24,0.0,0.0,18.0,0.0
Central African Republic,2022-W25,0.0,0.0,18.0,0.0
Central African Republic,2022-W26,0.0,0.0,18.0,0.0
Central African Republic,2022-W27,0.0,0.0,18.0,0.0
Central African Republic,2022-W28,2.0,0.0,20.0,0.0
Central African Republic,2022-W29,0.0,0.0,20.0,0.0
Central African Republic,2022-W30,1.0,0.0,21.0,0.0
Central African Republic,2022-W31,0.0,0.0,21.0,0.0
Central African Republic,2022-W32,1.0,0.0,22.0,0.0
Central African Republic,2022-W33,0.0,0.0,22.0,0.0
Central African Republic,2022-W34,0.0,0.0,22.0,0.0
Central African Republic,2022-W35,0.0,0.0,22.0,0.0
Central African Republic,2022-W36,1.0,0.0,23.0,0.0
Central African Republic,2022-W37,0.0,0.0,23.0,0.0
Central African Republic,2022-W38,1.0,0.0,24.0,0.0
Central African Republic,2022-W39,0.0,0.0,24.0,0.0
Central African Republic,2022-W40,0.0,0.0,24.0,0.0
Central African Republic,2022-W41,3.0,0.0,27.0,0.0
Central African Republic,2022-W42,0.0,0.0,27.0,0.0
Central African Republic,2022-W43,0.0,0.0,27.0,0.0
Central African Republic,2022-W44,0.0,0.0,27.0,0.0
Central African Republic,2022-W45,0.0,0.0,27.0,0.0
Central African Republic,2022-W46,0.0,0.0,27.0,0.0
Central African Republic,2022-W47,0.0,0.0,27.0,0.0
Central African Republic,2022-W48,0.0,0.0,27.0,0.0
Central African Republic,2022-W49,1.0,0.0,28.0,0.0
Central African Republic,2022-W50,1.0,0.0,29.0,0.0
Central African Republic,2022-W51,0.0,0.0,29.0,0.0
Central African Republic,2022-W52,1.0,0.0,30.0,0.0
Central African Republic,2023-W01,2.0,0.0,32.0,0.0
Central African Republic,2023-W02,2.0,0.0,34.0,0.0
Central African Republic,2023-W03,0.0,0.0,34.0,0.0
Central African Republic,2023-W04,2.0,0.0,36.0,0.0
Central African Republic,2023-W05,0.0,0.0,36.0,0.0
Central African Republic,2023-W06,2.0,1.0,38.0,1.0
Central African Republic,2023-W07,2.0,0.0,40.0,1.0
Central African Republic,2023-W08,0.0,0.0,40.0,1.0
Central African Republic,2023-W09,0.0,0.0,40.0,1.0
Central African Republic,2023-W10,2.0,0.0,42.0,1.0
Central African Republic,2023-W11,0.0,0.0,42.0,1.0
Central African Republic,2023-W12,2.0,0.0,44.0,1.0
Central African Republic,2023-W13,0.0,0.0,44.0,1.0
Central African Republic,2023-W14,0.0,0.0,44.0,1.0
Central African Republic,2023-W15,0.0,0.0,44.0,1.0
Central African Republic,2023-W16,0.0,0.0,44.0,1.0
Central African Republic,2023-W17,0.0,0.0,44.0,1.0
Central African Republic,2023-W18,0.0,0.0,44.0,1.0
Central African Republic,2023-W19,0.0,0.0,44.0,1.0
Central African Republic,2023-W20,0.0,0.0,44.0,1.0
Central African Republic,2023-W21,0.0,0.0,44.0,1.0
Central African Republic,2023-W22,0.0,0.0,44.0,1.0
Central African Republic,2023-W23,0.0,0.0,44.0,1.0
Central African Republic,2023-W24,0.0,0.0,44.0,1.0
Central African Republic,2023-W25,0.0,0.0,44.0,1.0
Central African Republic,2023-W26,0.0,0.0,44.0,1.0
Central African Republic,2023-W27,0.0,0.0,44.0,1.0
Central African Republic,2023-W28,0.0,0.0,44.0,1.0
Central African Republic,2023-W29,0.0,0.0,44.0,1.0
Central African Republic,2023-W30,0.0,0.0,44.0,1.0
Central African Republic,2023-W31,0.0,0.0,44.0,1.0
Central African Republic,2023-W32,0.0,0.0,44.0,1.0
Central African Republic,2023-W33,0.0,0.0,44.0,1.0
Central African Republic,2023-W34,0.0,0.0,44.0,1.0
Central African Republic,2023-W35,0.0,0.0,44.0,1.0
Central African Republic,2023-W36,0.0,0.0,44.0,1.0
Central African Republic,2023-W37,0.0,0.0,44.0,1.0
Central African Republic,2023-W38,0.0,0.0,44.0,1.0
Central African Republic,2023-W39,0.0,0.0,44.0,1.0
Central African Republic,2023-W40,0.0,0.0,44.0,1.0
Central African Republic,2023-W41,0.0,0.0,44.0,1.0
Central African Republic,2023-W42,0.0,0.0,44.0,1.0
Central African Republic,2023-W43,0.0,0.0,44.0,1.0
Central African Republic,2023-W44,0.0,0.0,44.0,1.0
Central African Republic,2023-W45,0.0,0.0,44.0,1.0
Central African Republic,2023-W46,0.0,0.0,44.0,1.0
Central African Republic,2023-W47,0.0,0.0,44.0,1.0
Central African Republic,2023-W48,0.0,0.0,44.0,1.0
Central African Republic,2023-W49,0.0,0.0,44.0,1.0
Central African Republic,2023-W50,0.0,0.0,44.0,1.0
Central African Republic,2023-W51,1.0,0.0,45.0,1.0
Central African Republic,2023-W52,1.0,0.0,46.0,1.0
Central African Republic,2024-W01,0.0,0.0,46.0,1.0
Central African Republic,2024-W02,4.0,0.0,50.0,1.0
Central African Republic,2024-W03,0.0,0.0,50.0,1.0
Central African Republic,2024-W04,1.0,0.0,51.0,1.0
Central African Republic,2024-W05,0.0,0.0,51.0,1.0
Central African Republic,2024-W06,3.0,0.0,54.0,1.0
Central African Republic,2024-W07,4.0,0.0,58.0,1.0
Central African Republic,2024-W08,0.0,0.0,58.0,1.0
Central African Republic,2024-W09,0.0,0.0,58.0,1.0
Central African Republic,2024-W10,0.0,0.0,58.0,1.0
Central African Republic,2024-W11,4.0,0.0,62.0,1.0
Central African Republic,2024-W12,2.0,0.0,64.0,1.0
Central African Republic,2024-W13,1.0,0.0,65.0,1.0
Central African Republic,2024-W14,0.0,0.0,65.0,1.0
Central African Republic,2024-W15,0.0,0.0,65.0,1.0
Central African Republic,2024-W16,0.0,0.0,65.0,1.0
Central African Republic,2024-W17,0.0,0.0,65.0,1.0
Central African Republic,2024-W18,0.0,0.0,65.0,1.0
Central African Republic,2024-W19,0.0,0.0,65.0,1.0
Central African Republic,2024-W20,0.0,0.0,65.0,1.0
Central African Republic,2024-W21,0.0,0.0,65.0,1.0
Central African Republic,2024-W22,0.0,0.0,65.0,1.0
Central African Republic,2024-W23,1.0,0.0,66.0,1.0
Central African Republic,2024-W24,1.0,0.0,67.0,1.0
Central African Republic,2024-W25,2.0,0.0,69.0,1.0
Central African Republic,2024-W26,1.0,0.0,70.0,1.0
Central African Republic,2024-W27,1.0,0.0,71.0,1.0
Central African Republic,2024-W28,1.0,0.0,72.0,1.0
Central African Republic,2024-W29,4.0,0.0,76.0,1.0
Central African Republic,2024-W30,9.0,1.0,85.0,2.0
Central African Republic,2024-W31,3.0,0.0,88.0,2.0
Central African Republic,2024-W32,2.0,0.0,90.0,2.0
Central African Republic,2024-W33,2.0,0.0,92.0,2.0
Central African Republic,2024-W34,3.0,0.0,95.0,2.0
Central African Republic,2024-W35,1.0,0.0,96.0,2.0
Central African Republic,2024-W36,2.0,0.0,98.0,2.0
Central African Republic,2024-W37,2.0,0.0,100.0,2.0
Central African Republic,2024-W38,2.0,0.0,102.0,2.0
Central African Republic,2024-W39,0.0,0.0,102.0,2.0
Central African Republic,2024-W40,2.0,0.0,104.0,2.0
Central African Republic,2024-W41,4.0,1.0,108.0,3.0
Central African Republic,2024-W42,2.0,0.0,110.0,3.0
Central African Republic,2024-W43,3.0,0.0,113.0,3.0
Central African Republic,2024-W44,5.0,0.0,118.0,3.0
Central African Republic,2024-W45,3.0,0.0,121.0,3.0
Central African Republic,2024-W46,6.0,0.0,127.0,3.0
Central African Republic,2024-W47,4.0,0.0,131.0,3.0
Central African Republic,2024-W48,1.0,1.0,132.0,4.0
Central African Republic,2024-W49,1.0,0.0,133.0,4.0
Central African Republic,2024-W50,2.0,0.0,135.0,4.0
Central African Republic,2024-W51,0.0,0.0,135.0,4.0
Central African Republic,2024-W52,2.0,0.0,137.0,4.0
Central African Republic,2025-W01,4.0,0.0,141.0,4.0
Central African Republic,2025-W02,1.0,0.0,142.0,4.0
Central African Republic,2025-W03,0.0,0.0,142.0,4.0
Central African Republic,2025-W04,1.0,0.0,143.0,4.0
Central African Republic,2025-W05,0.0,0.0,143.0,4.0
Central African Republic,2025-W06,0.0,0.0,143.0,4.0
Central African Republic,2025-W07,0.0,0.0,143.0,4.0
Central African Republic,2025-W08,0.0,0.0,143.0,4.0
Central African Republic,2025-W09,0.0,0.0,143.0,4.0
Central African Republic,2025-W10,0.0,0.0,143.0,4.0
Central African Republic,2025-W11,1.0,0.0,144.0,4.0
Central African Republic,2025-W12,0.0,0.0,144.0,4.0
Central African Republic,2025-W13,0.0,0.0,144.0,4.0
Central African Republic,2025-W14,0.0,0.0,144.0,4.0
Central African Republic,2025-W15,0.0,0.0,144.0,4.0
Central African Republic,2025-W16,0.0,0.0,144.0,4.0
Central African Republic,2025-W17,0.0,0.0,144.0,4.0
Central African Republic,2025-W18,0.0,0.0,144.0,4.0
Central African Republic,2025-W19,0.0,0.0,144.0,4.0
Central African Republic,2025-W20,0.0,0.0,144.0,4.0
Central African Republic,2025-W21,0.0,0.0,144.0,4.0
Central African Republic,2025-W22,0.0,0.0,144.0,4.0
Central African Republic,2025-W23,1.0,0.0,145.0,4.0
Central African Republic,2025-W24,0.0,0.0,145.0,4.0
Central African Republic,2025-W25,0.0,0.0,145.0,4.0
Central African Republic,2025-W26,6.0,1.0,151.0,5.0
Central African Republic,2025-W27,3.0,0.0,154.0,5.0
Central African Republic,2025-W28,2.0,0.0,156.0,5.0
Central African Republic,2025-W29,0.0,0.0,156.0,5.0
Central African Republic,2025-W30,0.0,1.0,156.0,6.0
Central African Republic,2025-W31,4.0,0.0,160.0,6.0
Central African Republic,2025-W32,3.0,1.0,163.0,7.0
Central African Republic,2025-W33,1.0,0.0,164.0,7.0
Central African Republic,2025-W34,6.0,0.0,170.0,7.0
Central African Republic,2025-W35,3.0,0.0,173.0,7.0
Central African Republic,2025-W36,1.0,0.0,174.0,7.0
Central African Republic,2025-W37,4.0,0.0,178.0,7.0
Central African Republic,2025-W38,4.0,1.0,182.0,8.0
Central African Republic,2025-W39,4.0,0.0,186.0,8.0
Central African Republic,2025-W40,8.0,1.0,194.0,9.0
Central African Republic,2025-W41,1.0,0.0,195.0,9.0
Central African Republic,2025-W42,5.0,0.0,200.0,9.0
Central African Republic,2025-W43,0.0,0.0,200.0,9.0
Central African Republic,2025-W44,0.0,0.0,200.0,9.0
Central African Republic,2025-W45,1.0,0.0,201.0,9.0
Central African Republic,2025-W46,3.0,1.0,204.0,10.0
Central African Republic,2025-W47,1.0,0.0,205.0,10.0
Central African Republic,2025-W48,2.0,0.0,207.0,10.0
Central African Republic,2025-W49,1.0,0.0,208.0,10.0
Central African Republic,2025-W50,1.0,0.0,209.0,10.0
Central African Republic,2025-W51,1.0,0.0,210.0,10.0
Central African Republic,2025-W52,0.0,0.0,210.0,10.0
Chile,2022-W22,1.0,0.0,1.0,0.0
Chile,2022-W23,1.0,0.0,2.0,0.0
Chile,2022-W24,4.0,0.0,6.0,0.0
Chile,2022-W25,7.0,0.0,13.0,0.0
Chile,2022-W26,7.0,0.0,20.0,0.0
Chile,2022-W27,10.0,0.0,30.0,0.0
Chile,2022-W28,21.0,0.0,51.0,0.0
Chile,2022-W29,19.0,0.0,70.0,0.0
Chile,2022-W30,46.0,0.0,116.0,0.0
Chile,2022-W31,64.0,0.0,180.0,0.0
Chile,2022-W32,75.0,0.0,255.0,0.0
Chile,2022-W33,136.0,0.0,391.0,0.0
Chile,2022-W34,100.0,0.0,491.0,0.0
Chile,2022-W35,143.0,0.0,634.0,0.0
Chile,2022-W36,131.0,0.0,765.0,0.0
Chile,2022-W37,106.0,0.0,871.0,0.0
Chile,2022-W38,101.0,0.0,972.0,0.0
Chile,2022-W39,72.0,0.0,1044.0,0.0
Chile,2022-W40,63.0,0.0,1107.0,0.0
Chile,2022-W41,41.0,0.0,1148.0,0.0
Chile,2022-W42,35.0,0.0,1183.0,0.0
Chile,2022-W43,32.0,0.0,1215.0,0.0
Chile,2022-W44,30.0,0.0,1245.0,0.0
Chile,2022-W45,34.0,0.0,1279.0,0.0
Chile,2022-W46,30.0,1.0,1309.0,1.0
Chile,2022-W47,28.0,1.0,1337.0,2.0
Chile,2022-W48,22.0,0.0,1359.0,2.0
Chile,2022-W49,15.0,0.0,1374.0,2.0
Chile,2022-W50,8.0,0.0,1382.0,2.0
Chile,2022-W51,9.0,0.0,1391.0,2.0
Chile,2022-W52,9.0,0.0,1400.0,2.0
Chile,2023-W01,11.0,0.0,1411.0,2.0
Chile,2023-W02,3.0,0.0,1414.0,2.0
Chile,2023-W03,8.0,0.0,1422.0,2.0
Chile,2023-W04,6.0,0.0,1428.0,2.0
Chile,2023-W05,3.0,0.0,1431.0,2.0
Chile,2023-W06,5.0,0.0,1436.0,2.0
Chile,2023-W07,3.0,0.0,1439.0,2.0
Chile,2023-W08,2.0,0.0,1441.0,2.0
Chile,2023-W09,3.0,0.0,1444.0,2.0
Chile,2023-W10,0.0,0.0,1444.0,2.0
Chile,2023-W11,0.0,0.0,1444.0,2.0
Chile,2023-W12,1.0,0.0,1445.0,2.0
Chile,2023-W13,0.0,0.0,1445.0,2.0
Chile,2023-W14,0.0,0.0,1445.0,2.0
Chile,2023-W15,0.0,0.0,1445.0,2.0
Chile,2023-W16,0.0,0.0,1445.0,2.0
Chile,2023-W17,1.0,0.0,1446.0,2.0
Chile,2023-W18,0.0,0.0,1446.0,2.0
Chile,2023-W19,0.0,0.0,1446.0,2.0
Chile,2023-W20,0.0,0.0,1446.0,2.0
Chile,2023-W21,0.0,0.0,1446.0,2.0
Chile,2023-W22,0.0,1.0,1446.0,3.0
Chile,2023-W23,0.0,0.0,1446.0,3.0
Chile,2023-W24,0.0,0.0,1446.0,3.0
Chile,2023-W25,0.0,0.0,1446.0,3.0
Chile,2023-W26,0.0,0.0,1446.0,3.0
Chile,2023-W27,0.0,0.0,1446.0,3.0
Chile,2023-W28,0.0,0.0,1446.0,3.0
Chile,2023-W29,0.0,0.0,1446.0,3.0
Chile,2023-W30,0.0,0.0,1446.0,3.0
Chile,2023-W31,0.0,0.0,1446.0,3.0
Chile,2023-W32,0.0,0.0,1446.0,3.0
Chile,2023-W33,0.0,0.0,1446.0,3.0
Chile,2023-W34,1.0,0.0,1447.0,3.0
Chile,2023-W35,1.0,0.0,1448.0,3.0
Chile,2023-W36,1.0,0.0,1449.0,3.0
Chile,2023-W37,0.0,0.0,1449.0,3.0
Chile,2023-W38,0.0,0.0,1449.0,3.0
Chile,2023-W39,0.0,0.0,1449.0,3.0
Chile,2023-W40,1.0,0.0,1450.0,3.0
Chile,2023-W41,0.0,0.0,1450.0,3.0
Chile,2023-W42,0.0,0.0,1450.0,3.0
Chile,2023-W43,1.0,0.0,1451.0,3.0
Chile,2023-W44,1.0,0.0,1452.0,3.0
Chile,2023-W45,0.0,0.0,1452.0,3.0
Chile,2023-W46,1.0,0.0,1453.0,3.0
Chile,2023-W47,0.0,0.0,1453.0,3.0
Chile,2023-W48,0.0,0.0,1453.0,3.0
Chile,2023-W49,0.0,0.0,1453.0,3.0
Chile,2023-W50,1.0,0.0,1454.0,3.0
Chile,2023-W51,0.0,0.0,1454.0,3.0
Chile,2023-W52,0.0,0.0,1454.0,3.0
Chile,2024-W01,1.0,0.0,1455.0,3.0
Chile,2024-W02,0.0,0.0,1455.0,3.0
Chile,2024-W03,0.0,0.0,1455.0,3.0
Chile,2024-W04,0.0,0.0,1455.0,3.0
Chile,2024-W05,0.0,0.0,1455.0,3.0
Chile,2024-W06,1.0,0.0,1456.0,3.0
Chile,2024-W07,0.0,0.0,1456.0,3.0
Chile,2024-W08,1.0,0.0,1457.0,3.0
Chile,2024-W09,1.0,0.0,1458.0,3.0
Chile,2024-W10,2.0,0.0,1460.0,3.0
Chile,2024-W11,0.0,0.0,1460.0,3.0
Chile,2024-W12,0.0,0.0,1460.0,3.0
Chile,2024-W13,0.0,0.0,1460.0,3.0
Chile,2024-W14,0.0,0.0,1460.0,3.0
Chile,2024-W15,0.0,0.0,1460.0,3.0
Chile,2024-W16,0.0,0.0,1460.0,3.0
Chile,2024-W17,0.0,0.0,1460.0,3.0
Chile,2024-W18,0.0,0.0,1460.0,3.0
Chile,2024-W19,0.0,0.0,1460.0,3.0
Chile,2024-W20,0.0,0.0,1460.0,3.0
Chile,2024-W21,0.0,0.0,1460.0,3.0
Chile,2024-W22,0.0,0.0,1460.0,3.0
Chile,2024-W23,0.0,0.0,1460.0,3.0
Chile,2024-W24,0.0,0.0,1460.0,3.0
Chile,2024-W25,0.0,0.0,1460.0,3.0
Chile,2024-W26,0.0,0.0,1460.0,3.0
Chile,2024-W27,0.0,0.0,1460.0,3.0
Chile,2024-W28,0.0,0.0,1460.0,3.0
Chile,2024-W29,0.0,0.0,1460.0,3.0
Chile,2024-W30,1.0,0.0,1461.0,3.0
Chile,2024-W31,0.0,0.0,1461.0,3.0
Chile,2024-W32,0.0,0.0,1461.0,3.0
Chile,2024-W33,0.0,0.0,1461.0,3.0
Chile,2024-W34,0.0,0.0,1461.0,3.0
Chile,2024-W35,1.0,0.0,1462.0,3.0
Chile,2024-W36,1.0,0.0,1463.0,3.0
Chile,2024-W37,0.0,0.0,1463.0,3.0
Chile,2024-W38,0.0,0.0,1463.0,3.0
Chile,2024-W39,1.0,0.0,1464.0,3.0
Chile,2024-W40,2.0,0.0,1466.0,3.0
Chile,2024-W41,1.0,0.0,1467.0,3.0
Chile,2024-W42,0.0,0.0,1467.0,3.0
Chile,2024-W43,3.0,0.0,1470.0,3.0
Chile,2024-W44,3.0,0.0,1473.0,3.0
Chile,2024-W45,5.0,0.0,1478.0,3.0
Chile,2024-W46,2.0,0.0,1480.0,3.0
Chile,2024-W47,1.0,0.0,1481.0,3.0
Chile,2024-W48,0.0,0.0,1481.0,3.0
Chile,2024-W49,4.0,0.0,1485.0,3.0
Chile,2024-W50,3.0,0.0,1488.0,3.0
Chile,2024-W51,4.0,0.0,1492.0,3.0
Chile,2024-W52,3.0,0.0,1495.0,3.0
Chile,2025-W01,2.0,0.0,1497.0,3.0
Chile,2025-W02,3.0,0.0,1500.0,3.0
